apName,protocol,ssid
3821,DOT11N5GHZ,NUS_STU
3821,DOT11N2_4GNZ,NUS_STU
3821,DOT11N2_4GNZ,NUS_STU_2-4GHz
3822,DOT11N2_4GNZ,NUS_STU
3823,DOT11N5GHZ,NUS_STU
3823,DOT11N2_4GNZ,NUS_STU
3823,DOT11N2_4GNZ,NUS_STU_2-4GHz
3824,DOT11N5GHZ,NUS_STU
3824,DOT11N2_4GNZ,NUS_STU
3824,DOT11N5GHZ,eduroam
3824,DOT11N2_4GNZ,NUS_STU_2-4GHz
3825,DOT11N5GHZ,NUS_STU
3825,DOT11N2_4GNZ,NUS_STU
3825,DOT11N5GHZ,eduroam
3825,DOT11N2_4GNZ,NUS_STU_2-4GHz
3826,DOT11N5GHZ,NUS_STU
3826,DOT11N2_4GNZ,NUS_STU
3826,DOT11N2_4GNZ,NUS_STU_2-4GHz
3827,DOT11N2_4GNZ,eduroam
3827,DOT11N5GHZ,NUS_STU
3827,DOT11N2_4GNZ,NUS_STU
3827,DOT11N2_4GNZ,NUS_STU_2-4GHz
3828,DOT11AC,NUS_STU
3828,DOT11N5GHZ,NUS_STU
3828,DOT11AC,eduroam
3829,DOT11AC,NUS_STU
3829,DOT11N2_4GNZ,eduroam
3829,DOT11N5GHZ,NUS_STU
3829,DOT11N2_4GNZ,NUS_STU
3829,DOT11N2_4GNZ,NUS_STU_2-4GHz
3829,DOT11AC,eduroam
3830,DOT11N5GHZ,NUS_STU
3830,DOT11N5GHZ,eduroam
3830,DOT11N2_4GNZ,NUS_STU_2-4GHz
3831,DOT11N5GHZ,NUS_STU
3831,DOT11N2_4GNZ,NUS_STU
3831,DOT11N2_4GNZ,NUS_STU_2-4GHz
3832,DOT11AC,NUS_STU
3832,DOT11N5GHZ,NUS_STU
3832,DOT11AC,eduroam
3833,DOT11N5GHZ,NUS_STU
3833,DOT11N2_4GNZ,NUS_STU
3833,DOT11N2_4GNZ,NUS_STU_2-4GHz
3834,DOT11N5GHZ,NUS_STU
3834,DOT11N2_4GNZ,NUS_STU
3834,DOT11N5GHZ,eduroam
3834,DOT11N2_4GNZ,NUS_STU_2-4GHz
3835,DOT11N2_4GNZ,eduroam
3835,DOT11N5GHZ,NUS_STU
3835,DOT11N2_4GNZ,NUS_STU
3835,DOT11N2_4GNZ,NUS_STU_2-4GHz
3836,DOT11N2_4GNZ,eduroam
3836,DOT11N5GHZ,NUS_STU
3836,DOT11N2_4GNZ,NUS_STU
3836,DOT11N2_4GNZ,NUS_STU_2-4GHz
3837,DOT11AC,NUS_STU
3837,DOT11N2_4GNZ,NUS_STU
3837,DOT11N2_4GNZ,NUS_STU_2-4GHz
3837,DOT11AC,eduroam
3838,DOT11N2_4GNZ,eduroam
3838,DOT11N5GHZ,NUS_STU
3838,DOT11N2_4GNZ,NUS_STU
3838,DOT11N5GHZ,eduroam
3838,DOT11N2_4GNZ,NUS_STU_2-4GHz
3839,DOT11N5GHZ,NUS_STU
3839,DOT11N2_4GNZ,NUS_STU
3839,DOT11N5GHZ,eduroam
3839,DOT11N2_4GNZ,NUS_STU_2-4GHz
3840,DOT11AC,NUS_STU
3840,DOT11N2_4GNZ,eduroam
3840,DOT11N2_4GNZ,NUS_STU
3840,DOT11N2_4GNZ,NUS_STU_2-4GHz
3840,DOT11AC,eduroam
3841,DOT11N5GHZ,NUS_STU
3841,DOT11N2_4GNZ,NUS_STU_2-4GHz
3842,DOT11N2_4GNZ,eduroam
3842,DOT11N5GHZ,NUS_STU
3842,DOT11N2_4GNZ,NUS_STU
3842,DOT11N5GHZ,eduroam
3842,DOT11N2_4GNZ,NUS_STU_2-4GHz
3843,DOT11N5GHZ,NUS_STU
3843,DOT11N2_4GNZ,NUS_STU
3843,DOT11N2_4GNZ,NUS_STU_2-4GHz
3844,DOT11N5GHZ,NUS_STU
3844,DOT11N2_4GNZ,NUS_STU
3844,DOT11N5GHZ,eduroam
3844,DOT11N2_4GNZ,NUS_STU_2-4GHz
3845,DOT11N2_4GNZ,NUS_STU_2-4GHz
3846,DOT11N5GHZ,NUS_STU
3846,DOT11N2_4GNZ,NUS_STU
3846,DOT11N5GHZ,eduroam
3846,DOT11N2_4GNZ,NUS_STU_2-4GHz
3847,DOT11AC,NUS_STU
3847,DOT11N2_4GNZ,NUS_STU
3847,DOT11N2_4GNZ,NUS_STU_2-4GHz
3847,DOT11AC,eduroam
3848,DOT11N5GHZ,NUS_STU
3848,DOT11N2_4GNZ,NUS_STU
3848,DOT11N2_4GNZ,NUS_STU_2-4GHz
3849,DOT11N2_4GNZ,NUS_STU
3850,DOT11AC,NUS_STU
3850,DOT11N2_4GNZ,NUS_STU
3850,DOT11N2_4GNZ,NUS_STU_2-4GHz
3850,DOT11AC,eduroam
3851,DOT11N5GHZ,NUS_STU
3851,DOT11N2_4GNZ,NUS_STU
3851,DOT11N5GHZ,eduroam
3851,DOT11N2_4GNZ,NUS_STU_2-4GHz
3852,DOT11N2_4GNZ,eduroam
3852,DOT11N5GHZ,NUS_STU
3852,DOT11N2_4GNZ,NUS_STU
3852,DOT11N5GHZ,eduroam
3852,DOT11N2_4GNZ,NUS_STU_2-4GHz
3853,DOT11AC,NUS_STU
3853,DOT11N2_4GNZ,NUS_STU_2-4GHz
3853,DOT11AC,eduroam
3854,DOT11N5GHZ,NUS_STU
3854,DOT11N2_4GNZ,NUS_STU
3854,DOT11N2_4GNZ,NUS_STU_2-4GHz
3855,DOT11N5GHZ,NUS_STU
3855,DOT11N2_4GNZ,NUS_STU
3855,DOT11N2_4GNZ,NUS_STU_2-4GHz
3856,DOT11N5GHZ,NUS_STU
3856,DOT11N2_4GNZ,NUS_STU
3857,DOT11N5GHZ,NUS_STU
3857,DOT11N2_4GNZ,NUS_STU
3857,DOT11N2_4GNZ,NUS_STU_2-4GHz
3858,DOT11N5GHZ,NUS_STU
3858,DOT11N2_4GNZ,NUS_STU
3858,DOT11N5GHZ,eduroam
3858,DOT11N2_4GNZ,NUS_STU_2-4GHz
3859,DOT11N5GHZ,NUS_STU
3859,DOT11N2_4GNZ,NUS_STU
3859,DOT11N2_4GNZ,NUS_STU_2-4GHz
3860,DOT11N5GHZ,NUS_STU
3860,DOT11N2_4GNZ,NUS_STU
3860,DOT11N2_4GNZ,NUS_STU_2-4GHz
3861,DOT11N2_4GNZ,NUS_STU
3861,DOT11N2_4GNZ,NUS_STU_2-4GHz
3862,DOT11N5GHZ,NUS_STU
3862,DOT11N2_4GNZ,NUS_STU
3862,DOT11N2_4GNZ,NUS_STU_2-4GHz
3863,DOT11N5GHZ,NUS_STU
3863,DOT11N2_4GNZ,NUS_STU
3863,DOT11N2_4GNZ,NUS_STU_2-4GHz
3864,DOT11N2_4GNZ,eduroam
3864,DOT11N5GHZ,NUS_STU
3864,DOT11N2_4GNZ,NUS_STU
3864,DOT11N5GHZ,eduroam
3864,DOT11N2_4GNZ,NUS_STU_2-4GHz
3865,DOT11N5GHZ,NUS_STU
3865,DOT11N2_4GNZ,NUS_STU
3865,DOT11N2_4GNZ,NUS_STU_2-4GHz
3866,DOT11N2_4GNZ,eduroam
3866,DOT11N5GHZ,NUS_STU
3866,DOT11N2_4GNZ,NUS_STU
3866,DOT11N5GHZ,eduroam
3866,DOT11N2_4GNZ,NUS_STU_2-4GHz
3867,DOT11N5GHZ,NUS_STU
3867,DOT11N2_4GNZ,NUS_STU
3867,DOT11N2_4GNZ,NUS_STU_2-4GHz
3868,DOT11AC,NUS_STU
3868,DOT11N2_4GNZ,NUS_STU
3869,DOT11AC,NUS_STU
3869,DOT11N2_4GNZ,NUS_STU
3870,DOT11N5GHZ,NUS_STU
3870,DOT11N2_4GNZ,NUS_STU
3870,DOT11N5GHZ,eduroam
3870,DOT11N2_4GNZ,NUS_STU_2-4GHz
3871,DOT11N5GHZ,NUS_STU
3871,DOT11N2_4GNZ,NUS_STU
3871,DOT11N5GHZ,eduroam
3871,DOT11N2_4GNZ,NUS_STU_2-4GHz
3872,DOT11N5GHZ,NUS_STU
3872,DOT11N2_4GNZ,NUS_STU
3872,DOT11N5GHZ,eduroam
3872,DOT11N2_4GNZ,NUS_STU_2-4GHz
3873,DOT11N5GHZ,NUS_STU
3873,DOT11N2_4GNZ,NUS_STU
3873,DOT11N5GHZ,eduroam
3873,DOT11N2_4GNZ,NUS_STU_2-4GHz
3874,DOT11AC,NUS_STU
3874,DOT11N2_4GNZ,NUS_STU
3874,DOT11N2_4GNZ,NUS_STU_2-4GHz
3874,DOT11AC,eduroam
3875,DOT11AC,NUS_STU
3875,DOT11N5GHZ,NUS_STU
3875,DOT11N2_4GNZ,NUS_STU
3875,DOT11N2_4GNZ,NUS_STU_2-4GHz
3875,DOT11AC,eduroam
3876,DOT11AC,NUS_STU
3876,DOT11N2_4GNZ,eduroam
3876,DOT11N2_4GNZ,NUS_STU_2-4GHz
3876,DOT11AC,eduroam
3877,DOT11AC,NUS_STU
3877,DOT11N2_4GNZ,NUS_STU
3877,DOT11N2_4GNZ,NUS_STU_2-4GHz
3877,DOT11AC,eduroam
3878,DOT11N2_4GNZ,NUS_STU
3879,DOT11N2_4GNZ,eduroam
3879,DOT11N5GHZ,NUS_STU
3879,DOT11N2_4GNZ,NUS_STU
3879,DOT11N5GHZ,eduroam
3879,DOT11N2_4GNZ,NUS_STU_2-4GHz
3880,DOT11N5GHZ,NUS_STU
3880,DOT11N2_4GNZ,NUS_STU
3880,DOT11N2_4GNZ,NUS_STU_2-4GHz
3881,DOT11N2_4GNZ,eduroam
3881,DOT11N5GHZ,NUS_STU
3881,DOT11N2_4GNZ,NUS_STU
3881,DOT11N5GHZ,NUS
3881,DOT11N5GHZ,eduroam
3881,DOT11N2_4GNZ,NUS_STU_2-4GHz
3882,DOT11N2_4GNZ,eduroam
3882,DOT11N5GHZ,NUS_STU
3882,DOT11N2_4GNZ,NUS_STU
3882,DOT11N5GHZ,eduroam
3882,DOT11N2_4GNZ,NUS_STU_2-4GHz
3883,DOT11N5GHZ,NUS_STU
3883,DOT11N2_4GNZ,NUS_STU
3883,DOT11N5GHZ,eduroam
3883,DOT11N2_4GNZ,NUS_STU_2-4GHz
3884,DOT11N5GHZ,NUS_STU
3884,DOT11N5GHZ,eduroam
3885,DOT11N5GHZ,NUS_STU
3885,DOT11N2_4GNZ,NUS_STU
3885,DOT11N2_4GNZ,NUS_STU_2-4GHz
3886,DOT11N5GHZ,NUS_STU
3886,DOT11N2_4GNZ,NUS_STU
3886,DOT11N5GHZ,eduroam
3886,DOT11N2_4GNZ,NUS_STU_2-4GHz
3887,DOT11N2_4GNZ,eduroam
3887,DOT11N5GHZ,NUS_STU
3887,DOT11N2_4GNZ,NUS_STU
3887,DOT11N5GHZ,eduroam
3887,DOT11N2_4GNZ,NUS_STU_2-4GHz
3888,DOT11N5GHZ,NUS_STU
3888,DOT11N2_4GNZ,NUS_STU
3888,DOT11N5GHZ,eduroam
3888,DOT11N2_4GNZ,NUS_STU_2-4GHz
3889,DOT11N5GHZ,NUS_STU
3889,DOT11N2_4GNZ,NUS_STU
3889,DOT11N5GHZ,eduroam
3889,DOT11N2_4GNZ,NUS_STU_2-4GHz
3890,DOT11N5GHZ,NUS_STU
3890,DOT11N2_4GNZ,NUS_STU
3890,DOT11N5GHZ,eduroam
3890,DOT11N2_4GNZ,NUS_STU_2-4GHz
3891,DOT11N5GHZ,NUS_STU
3891,DOT11N2_4GNZ,NUS_STU
3891,DOT11N2_4GNZ,NUS_STU_2-4GHz
3892,DOT11N2_4GNZ,eduroam
3892,DOT11N5GHZ,NUS_STU
3892,DOT11N2_4GNZ,NUS_STU
3892,DOT11N5GHZ,eduroam
3892,DOT11N2_4GNZ,NUS_STU_2-4GHz
3893,DOT11AC,NUS_STU
3893,DOT11N2_4GNZ,NUS_STU
3894,DOT11N5GHZ,NUS_STU
3894,DOT11N2_4GNZ,NUS_STU
3894,DOT11N5GHZ,eduroam
3894,DOT11N2_4GNZ,NUS_STU_2-4GHz
3895,DOT11AC,NUS_STU
3895,DOT11N2_4GNZ,eduroam
3895,DOT11N5GHZ,NUS_STU
3895,DOT11N2_4GNZ,NUS_STU
3895,DOT11N5GHZ,eduroam
3895,DOT11N2_4GNZ,NUS_STU_2-4GHz
3895,DOT11AC,eduroam
3896,DOT11N2_4GNZ,NUS_STU
3897,DOT11AC,NUS_STU
3897,DOT11N2_4GNZ,NUS_STU
3897,DOT11N2_4GNZ,NUS_STU_2-4GHz
3898,DOT11N2_4GNZ,eduroam
3898,DOT11N5GHZ,NUS_STU
3898,DOT11N2_4GNZ,NUS_STU
3898,DOT11N5GHZ,eduroam
3898,DOT11N2_4GNZ,NUS_STU_2-4GHz
3899,DOT11AC,NUS_STU
3899,DOT11AC,NUS
3899,DOT11N2_4GNZ,eduroam
3899,DOT11N5GHZ,NUS_STU
3899,DOT11N2_4GNZ,NUS_STU
3899,DOT11N5GHZ,eduroam
3899,DOT11N2_4GNZ,NUS_STU_2-4GHz
3899,DOT11AC,eduroam
3900,DOT11N2_4GNZ,NUS_STU_2-4GHz
3901,DOT11AC,NUS_STU
3901,DOT11N2_4GNZ,NUS_STU
3901,DOT11AC,eduroam
3902,DOT11G,NUS_STU
3902,DOT11A,NUS_STU
3902,DOT11N5GHZ,NUS_STU
3902,DOT11N2_4GNZ,NUS_STU
3902,DOT11N2_4GNZ,NUS_STU_2-4GHz
3903,DOT11AC,NUS_STU
3903,DOT11N2_4GNZ,eduroam
3903,DOT11N5GHZ,NUS_STU
3903,DOT11N2_4GNZ,NUS_STU
3903,DOT11N2_4GNZ,NUS_STU_2-4GHz
3904,DOT11AC,NUS_STU
3904,DOT11N2_4GNZ,NUS_STU
3905,DOT11AC,NUS_STU
3905,DOT11N5GHZ,NUS_STU
3906,DOT11N2_4GNZ,eduroam
3906,DOT11N5GHZ,NUS_STU
3906,DOT11N2_4GNZ,NUS_STU
3906,DOT11N5GHZ,eduroam
3906,DOT11N2_4GNZ,NUS_STU_2-4GHz
3907,DOT11AC,NUS_STU
3907,DOT11N2_4GNZ,NUS_STU
3908,DOT11N2_4GNZ,eduroam
3908,DOT11N5GHZ,NUS_STU
3908,DOT11N2_4GNZ,NUS_STU
3908,DOT11N5GHZ,eduroam
3908,DOT11N2_4GNZ,NUS_STU_2-4GHz
3909,DOT11AC,NUS_STU
3909,DOT11N2_4GNZ,NUS_STU
3910,DOT11N5GHZ,NUS_STU
3910,DOT11N2_4GNZ,NUS_STU
3910,DOT11N5GHZ,eduroam
3910,DOT11N2_4GNZ,NUS_STU_2-4GHz
3911,DOT11N5GHZ,NUS_STU
3911,DOT11N2_4GNZ,NUS_STU
3911,DOT11N2_4GNZ,NUS_STU_2-4GHz
3912,DOT11AC,NUS_STU
3912,DOT11N2_4GNZ,NUS_STU
3913,DOT11AC,NUS_STU
3913,DOT11N2_4GNZ,NUS_STU
3913,DOT11N2_4GNZ,NUS_STU_2-4GHz
3914,DOT11N2_4GNZ,NUS_STU_2-4GHz
3915,DOT11AC,NUS_STU
3915,DOT11N5GHZ,NUS_STU
3915,DOT11N2_4GNZ,NUS_STU
3915,DOT11N2_4GNZ,NUS_STU_2-4GHz
3916,DOT11AC,NUS_STU
3916,DOT11N2_4GNZ,NUS_STU
3916,DOT11N2_4GNZ,NUS_STU_2-4GHz
3917,DOT11N5GHZ,NUS_STU
3917,DOT11N2_4GNZ,NUS_STU
3917,DOT11N5GHZ,eduroam
3917,DOT11N2_4GNZ,NUS_STU_2-4GHz
3918,DOT11N5GHZ,NUS_STU
3918,DOT11N2_4GNZ,NUS_STU
3918,DOT11N5GHZ,eduroam
3918,DOT11N2_4GNZ,NUS_STU_2-4GHz
3919,DOT11N5GHZ,NUS_STU
3919,DOT11N2_4GNZ,NUS_STU
3919,DOT11N5GHZ,eduroam
3919,DOT11N2_4GNZ,NUS_STU_2-4GHz
3920,DOT11N5GHZ,NUS_STU
3920,DOT11N2_4GNZ,NUS_STU
3920,DOT11N2_4GNZ,NUS_STU_2-4GHz
3921,DOT11N2_4GNZ,eduroam
3921,DOT11N5GHZ,NUS_STU
3921,DOT11N2_4GNZ,NUS_STU
3921,DOT11N5GHZ,eduroam
3921,DOT11N2_4GNZ,NUS_STU_2-4GHz
3922,DOT11N5GHZ,NUS_STU
3922,DOT11N2_4GNZ,NUS_STU
3922,DOT11N5GHZ,eduroam
3922,DOT11N2_4GNZ,NUS_STU_2-4GHz
3923,DOT11AC,NUS_STU
3923,DOT11N2_4GNZ,NUS_STU
3923,DOT11N2_4GNZ,NUS_STU_2-4GHz
3924,DOT11N2_4GNZ,eduroam
3924,DOT11N5GHZ,NUS_STU
3924,DOT11N2_4GNZ,NUS_STU
3924,DOT11N2_4GNZ,NUS_STU_2-4GHz
3925,DOT11N2_4GNZ,NUS_2-4GHz
3925,DOT11N2_4GNZ,NUS
3925,DOT11N5GHZ,NUS_STU
3925,DOT11N2_4GNZ,NUS_STU
3925,DOT11N5GHZ,NUS
3925,DOT11N2_4GNZ,NUS_STU_2-4GHz
3926,DOT11N5GHZ,NUS_STU
3926,DOT11N2_4GNZ,NUS_STU
3927,DOT11N2_4GNZ,eduroam
3927,DOT11N5GHZ,NUS_STU
3927,DOT11N2_4GNZ,NUS_STU
3927,DOT11N5GHZ,eduroam
3927,DOT11N2_4GNZ,NUS_STU_2-4GHz
3928,DOT11AC,NUS_STU
3928,DOT11N5GHZ,NUS_STU
3928,DOT11N2_4GNZ,NUS_STU
3928,DOT11N2_4GNZ,NUS_STU_2-4GHz
3928,DOT11AC,eduroam
3929,DOT11N5GHZ,NUS_STU
3929,DOT11N2_4GNZ,NUS_STU
3929,DOT11N2_4GNZ,NUS_STU_2-4GHz
3930,DOT11AC,NUS_STU
3930,DOT11N5GHZ,NUS_STU
3930,DOT11N2_4GNZ,NUS_STU
3930,DOT11N2_4GNZ,NUS_STU_2-4GHz
3930,DOT11AC,eduroam
3931,DOT11N2_4GNZ,NUS_STU_2-4GHz
3932,DOT11AC,NUS_STU
3932,DOT11N2_4GNZ,NUS_2-4GHz
3932,DOT11N2_4GNZ,eduroam
3932,DOT11N2_4GNZ,NUS_STU
3932,DOT11N5GHZ,eduroam
3932,DOT11N2_4GNZ,NUS_STU_2-4GHz
3932,DOT11AC,eduroam
3933,DOT11N2_4GNZ,eduroam
3933,DOT11N2_4GNZ,NUS_STU
3933,DOT11N2_4GNZ,NUS_STU_2-4GHz
3934,DOT11N2_4GNZ,NUS_STU
3934,DOT11N2_4GNZ,NUS_STU_2-4GHz
3935,DOT11N5GHZ,NUS_STU
3935,DOT11N2_4GNZ,NUS_STU
3935,DOT11N2_4GNZ,NUS_STU_2-4GHz
3936,DOT11N2_4GNZ,NUS_STU
3936,DOT11N2_4GNZ,NUS_STU_2-4GHz
3937,DOT11N2_4GNZ,NUS_STU
3937,DOT11N2_4GNZ,NUS_STU_2-4GHz
3938,DOT11AC,NUS_STU
3939,DOT11AC,eduroam
3940,DOT11N2_4GNZ,NUS_STU_2-4GHz
3941,DOT11AC,NUS_STU
3941,DOT11N2_4GNZ,NUS_STU
3941,DOT11N2_4GNZ,NUS_STU_2-4GHz
3942,DOT11AC,NUS_STU
3942,DOT11N2_4GNZ,NUS_STU_2-4GHz
3943,DOT11AC,NUS_STU
3943,DOT11N2_4GNZ,NUS_STU_2-4GHz
3944,DOT11AC,NUS_STU
3944,DOT11N2_4GNZ,NUS_STU_2-4GHz
3945,DOT11AC,NUS_STU
3945,DOT11N2_4GNZ,NUS_STU
3945,DOT11N2_4GNZ,NUS_STU_2-4GHz
3946,DOT11AC,NUS_STU
3946,DOT11N2_4GNZ,NUS_STU_2-4GHz
3947,DOT11AC,NUS_STU
3947,DOT11N5GHZ,NUS_STU
3947,DOT11N2_4GNZ,NUS_STU_2-4GHz
3948,DOT11N2_4GNZ,eduroam
3948,DOT11N5GHZ,NUS_STU
3948,DOT11N2_4GNZ,NUS_STU
3948,DOT11N5GHZ,NUS
3948,DOT11N5GHZ,eduroam
3948,DOT11N2_4GNZ,NUS_STU_2-4GHz
3949,DOT11N2_4GNZ,eduroam
3949,DOT11N5GHZ,NUS_STU
3949,DOT11N2_4GNZ,NUS_STU
3949,DOT11N5GHZ,eduroam
3949,DOT11N2_4GNZ,NUS_STU_2-4GHz
3950,DOT11N5GHZ,NUS_STU
3950,DOT11N2_4GNZ,NUS_STU
3950,DOT11N2_4GNZ,NUS_STU_2-4GHz
3951,DOT11N2_4GNZ,eduroam
3951,DOT11N5GHZ,NUS_STU
3951,DOT11N2_4GNZ,NUS_STU
3951,DOT11N5GHZ,NUS
3951,DOT11N5GHZ,eduroam
3951,DOT11N2_4GNZ,NUS_STU_2-4GHz
3952,DOT11N5GHZ,NUS_STU
3952,DOT11N2_4GNZ,NUS_STU
3952,DOT11N5GHZ,eduroam
3952,DOT11N2_4GNZ,NUS_STU_2-4GHz
3953,DOT11AC,NUS_STU
3953,DOT11N2_4GNZ,NUS_STU
3953,DOT11N2_4GNZ,NUS_STU_2-4GHz
3954,DOT11AC,NUS_STU
3954,DOT11N5GHZ,NUS_STU
3954,DOT11N2_4GNZ,NUS_STU
3954,DOT11N5GHZ,eduroam
3954,DOT11N2_4GNZ,NUS_STU_2-4GHz
3955,DOT11AC,NUS_STU
3955,DOT11N2_4GNZ,eduroam
3955,DOT11N5GHZ,NUS_STU
3955,DOT11N2_4GNZ,NUS_STU
3955,DOT11N2_4GNZ,NUS_STU_2-4GHz
3955,DOT11AC,eduroam
3956,DOT11N2_4GNZ,NUS_STU_2-4GHz
3957,DOT11AC,NUS_STU
3957,DOT11N5GHZ,NUS_STU
3957,DOT11N2_4GNZ,NUS_STU
3957,DOT11N5GHZ,eduroam
3957,DOT11N2_4GNZ,NUS_STU_2-4GHz
3958,DOT11AC,NUS_STU
3958,DOT11N2_4GNZ,NUS_STU
3958,DOT11N2_4GNZ,NUS_STU_2-4GHz
3959,DOT11AC,NUS_STU
3959,DOT11N2_4GNZ,eduroam
3959,DOT11N5GHZ,NUS_STU
3959,DOT11N2_4GNZ,NUS_STU
3959,DOT11N5GHZ,eduroam
3959,DOT11N2_4GNZ,NUS_STU_2-4GHz
3959,DOT11AC,eduroam
3960,DOT11AC,NUS_STU
3960,DOT11N2_4GNZ,eduroam
3960,DOT11N5GHZ,NUS_STU
3960,DOT11N2_4GNZ,NUS_STU
3960,DOT11N2_4GNZ,NUS_STU_2-4GHz
3960,DOT11AC,eduroam
3961,DOT11AC,NUS_STU
3961,DOT11N2_4GNZ,NUS_STU
3961,DOT11N2_4GNZ,NUS_STU_2-4GHz
3962,DOT11AC,NUS_STU
3962,DOT11N2_4GNZ,NUS_STU
3962,DOT11N2_4GNZ,NUS_STU_2-4GHz
3963,DOT11AC,NUS_STU
3963,DOT11N2_4GNZ,eduroam
3963,DOT11N5GHZ,NUS_STU
3963,DOT11N2_4GNZ,NUS_STU
3963,DOT11N5GHZ,eduroam
3963,DOT11N2_4GNZ,NUS_STU_2-4GHz
3963,DOT11AC,eduroam
3964,DOT11N5GHZ,NUS_STU
3964,DOT11N2_4GNZ,NUS_STU
3964,DOT11N2_4GNZ,NUS_STU_2-4GHz
3965,DOT11AC,NUS_STU
3965,DOT11N5GHZ,NUS_STU
3965,DOT11N2_4GNZ,NUS_STU_2-4GHz
3966,DOT11N2_4GNZ,NUS_2-4GHz
3966,DOT11N2_4GNZ,eduroam
3966,DOT11N2_4GNZ,NUS
3966,DOT11N5GHZ,NUS_STU
3966,DOT11N2_4GNZ,NUS_STU
3966,DOT11N5GHZ,eduroam
3966,DOT11N2_4GNZ,NUS_STU_2-4GHz
3967,DOT11AC,NUS_STU
3967,DOT11N2_4GNZ,eduroam
3967,DOT11N5GHZ,NUS_STU
3967,DOT11N2_4GNZ,NUS_STU
3967,DOT11N2_4GNZ,NUS_STU_2-4GHz
3967,DOT11AC,eduroam
3968,DOT11N2_4GNZ,NUS_2-4GHz
3968,DOT11N5GHZ,NUS_STU
3968,DOT11N2_4GNZ,NUS_STU
3968,DOT11N2_4GNZ,NUS_STU_2-4GHz
3969,DOT11AC,NUS_STU
3970,DOT11N5GHZ,NUS_STU
3970,DOT11N2_4GNZ,NUS_STU
3970,DOT11N2_4GNZ,NUS_STU_2-4GHz
3971,DOT11N2_4GNZ,NUS_2-4GHz
3971,DOT11N2_4GNZ,NUS
3971,DOT11N5GHZ,NUS_STU
3971,DOT11N2_4GNZ,NUS_STU
3971,DOT11N2_4GNZ,NUS_STU_2-4GHz
3972,DOT11N5GHZ,NUS_STU
3972,DOT11N2_4GNZ,NUS_STU
3972,DOT11N2_4GNZ,NUS_STU_2-4GHz
3973,DOT11N2_4GNZ,eduroam
3973,DOT11N5GHZ,NUS_STU
3973,DOT11N2_4GNZ,NUS_STU
3973,DOT11N5GHZ,eduroam
3973,DOT11N2_4GNZ,NUS_STU_2-4GHz
3974,DOT11N5GHZ,NUS_STU
3974,DOT11N2_4GNZ,NUS_STU
3974,DOT11N5GHZ,eduroam
3974,DOT11N2_4GNZ,NUS_STU_2-4GHz
3975,DOT11AC,NUS_STU
3976,DOT11AC,NUS_STU
3977,DOT11N2_4GNZ,NUS_STU_2-4GHz
3978,DOT11AC,NUS_STU
3978,DOT11N2_4GNZ,NUS_STU
3979,DOT11N2_4GNZ,NUS_STU
3980,DOT11AC,NUS_STU
3980,DOT11N2_4GNZ,NUS_STU
3980,DOT11N2_4GNZ,NUS_STU_2-4GHz
3981,DOT11N5GHZ,NUS_STU
3981,DOT11N2_4GNZ,NUS_STU
3982,DOT11N5GHZ,NUS_STU
3983,DOT11N5GHZ,NUS_STU
3983,DOT11N2_4GNZ,NUS_STU
3983,DOT11N2_4GNZ,NUS_STU_2-4GHz
3984,DOT11AC,NUS_STU
3985,DOT11N2_4GNZ,eduroam
3985,DOT11N5GHZ,NUS_STU
3985,DOT11N2_4GNZ,NUS_STU
3985,DOT11N5GHZ,eduroam
3985,DOT11N2_4GNZ,NUS_STU_2-4GHz
3986,DOT11AC,NUS_STU
3987,DOT11AC,NUS_STU
3987,DOT11N5GHZ,NUS_STU
3987,DOT11N2_4GNZ,NUS_STU_2-4GHz
3988,DOT11N5GHZ,NUS_STU
3988,DOT11N2_4GNZ,NUS_STU_2-4GHz
3989,DOT11N2_4GNZ,eduroam
3989,DOT11N5GHZ,NUS_STU
3989,DOT11N2_4GNZ,NUS_STU
3989,DOT11N5GHZ,NUS
3989,DOT11N5GHZ,eduroam
3989,DOT11N2_4GNZ,NUS_STU_2-4GHz
3990,DOT11N2_4GNZ,eduroam
3990,DOT11N5GHZ,NUS_STU
3990,DOT11N2_4GNZ,NUS_STU
3990,DOT11N2_4GNZ,NUS_STU_2-4GHz
3991,DOT11N5GHZ,NUS_STU
3991,DOT11N2_4GNZ,NUS_STU_2-4GHz
3992,DOT11N5GHZ,NUS_STU
3992,DOT11N2_4GNZ,NUS_STU
3992,DOT11N5GHZ,eduroam
3992,DOT11N2_4GNZ,NUS_STU_2-4GHz
3993,DOT11N5GHZ,NUS_STU
3993,DOT11N2_4GNZ,NUS_STU
3993,DOT11N2_4GNZ,NUS_STU_2-4GHz
3994,DOT11N2_4GNZ,eduroam
3994,DOT11N5GHZ,NUS_STU
3994,DOT11N2_4GNZ,NUS_STU
3994,DOT11N5GHZ,eduroam
3994,DOT11N2_4GNZ,NUS_STU_2-4GHz
3995,DOT11N5GHZ,NUS_STU
3995,DOT11N2_4GNZ,NUS_STU
3995,DOT11N2_4GNZ,NUS_STU_2-4GHz
3996,DOT11N5GHZ,NUS_STU
3996,DOT11N2_4GNZ,NUS_STU_2-4GHz
3997,DOT11N5GHZ,NUS_STU
3997,DOT11N2_4GNZ,NUS_STU
3997,DOT11N2_4GNZ,NUS_STU_2-4GHz
3998,DOT11N5GHZ,NUS_STU
